product_id,product_name,product_price,product_category,customer_id,customer_name,customer_email,order_date,order_amount,order_status
961,Product 961,82,Home Goods,481,Customer 481,customer481@email.com,24-02-2023,94,Shipped
962,Product 962,13,Toys,481,Customer 481,customer481@email.com,24-02-2023,94,Shipped
963,Product 963,46,Clothing,482,Customer 482,customer482@email.com,26-03-2022,108,Shipped
964,Product 964,17,Electronics,482,Customer 482,customer482@email.com,26-03-2022,108,Shipped
965,Product 965,56,Electronics,483,Customer 483,customer483@email.com,05-05-2022,58,Shipped
966,Product 966,21,Beauty,483,Customer 483,customer483@email.com,05-05-2022,58,Shipped
967,Product 967,76,Clothing,484,Customer 484,customer484@email.com,29-10-2022,118,Shipped
968,Product 968,43,Beauty,484,Customer 484,customer484@email.com,29-10-2022,118,Shipped
969,Product 969,87,Clothing,485,Customer 485,customer485@email.com,13-04-2021,86,Delivered
970,Product 970,68,Toys,485,Customer 485,customer485@email.com,13-04-2021,86,Delivered
971,Product 971,42,Beauty,486,Customer 486,customer486@email.com,11-10-2021,143,Shipped
972,Product 972,96,Electronics,486,Customer 486,customer486@email.com,11-10-2021,143,Shipped
973,Product 973,22,Beauty,487,Customer 487,customer487@email.com,15-02-2021,90,Shipped
974,Product 974,66,Home Goods,487,Customer 487,customer487@email.com,15-02-2021,90,Shipped
975,Product 975,56,Home Goods,488,Customer 488,customer488@email.com,30-10-2022,128,Delivered
976,Product 976,74,Clothing,488,Customer 488,customer488@email.com,30-10-2022,128,Delivered
977,Product 977,37,Home Goods,489,Customer 489,customer489@email.com,04-11-2020,140,Pending
978,Product 978,58,Electronics,489,Customer 489,customer489@email.com,04-11-2020,140,Pending
979,Product 979,43,Home Goods,490,Customer 490,customer490@email.com,13-07-2021,197,Shipped
980,Product 980,45,Toys,490,Customer 490,customer490@email.com,13-07-2021,197,Shipped
981,Product 981,56,Home Goods,491,Customer 491,customer491@email.com,02-02-2019,103,Delivered
982,Product 982,66,Home Goods,491,Customer 491,customer491@email.com,02-02-2019,103,Delivered
983,Product 983,32,Home Goods,492,Customer 492,customer492@email.com,01-01-2021,155,Delivered
984,Product 984,47,Electronics,492,Customer 492,customer492@email.com,01-01-2021,155,Delivered
985,Product 985,73,Clothing,493,Customer 493,customer493@email.com,30-01-2019,181,Pending
986,Product 986,19,Home Goods,493,Customer 493,customer493@email.com,30-01-2019,181,Pending
987,Product 987,88,Home Goods,494,Customer 494,customer494@email.com,23-11-2021,167,Shipped
988,Product 988,77,Electronics,494,Customer 494,customer494@email.com,23-11-2021,167,Shipped
989,Product 989,34,Electronics,495,Customer 495,customer495@email.com,22-06-2019,166,Delivered
990,Product 990,66,Clothing,495,Customer 495,customer495@email.com,22-06-2019,166,Delivered
991,Product 991,58,Electronics,496,Customer 496,customer496@email.com,11-12-2021,87,Delivered
992,Product 992,79,Toys,496,Customer 496,customer496@email.com,11-12-2021,87,Delivered
993,Product 993,14,Toys,497,Customer 497,customer497@email.com,25-06-2019,130,Shipped
994,Product 994,41,Electronics,497,Customer 497,customer497@email.com,25-06-2019,130,Shipped
995,Product 995,77,Electronics,498,Customer 498,customer498@email.com,23-07-2020,176,Shipped
996,Product 996,14,Beauty,498,Customer 498,customer498@email.com,23-07-2020,176,Shipped
997,Product 997,27,Home Goods,499,Customer 499,customer499@email.com,10-10-2021,155,Delivered
998,Product 998,74,Electronics,499,Customer 499,customer499@email.com,10-10-2021,155,Delivered
999,Product 999,51,Beauty,500,Customer 500,customer500@email.com,02-06-2021,118,Processing
1000,Product 1000,39,Toys,500,Customer 500,customer500@email.com,02-06-2021,118,Processing
